ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_CQ8WTB6XJI,L141F01449C01S00271Rp13664.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_FQNJR5HAXB,L315F03924C01S01502Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZI25ZEGQGB,L1094F00013C39S11723Rp33035.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_TK7D1IIVUZ,L1102F03226C01S08509Rp24510.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_26H8SY97DO,L141F01138C01S09423Rp23030.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_5Y81800FHA,L410F03421C39S12380Rp46636.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_AB1TI6BQHO,L125F02532C01S13950Rp38045.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_5749N2TRH5,L1095F00967C01S01556Rp07255.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_L2CFU27LBB,236_initial_1_1994_1994.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_5COLIIACPM,L341F01734C01S00986Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_WDHHG273HW,L232F04004C03S07810Rp19774.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_4NH7VR637U,L141F01836C39S12521Rp46946.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_HOCMC6EJ78,L373F01910C01S04321Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_D0AGQP6MSE,L141F00941C01S00242Rp09741.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_WS3O1F59D6,L323F00357C01S07757Rp22533.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_CSB908WEU6,L1094F01237C01S07049Rp31445.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_WGWGS77ZVV,L433F00526C01S00721Rp13436.jpg,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_NZLCPOP4DR,L376F02050C39S12297Dp44083.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_00UNZBPR4P,L321F03728C42S13026Rp45467.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7V62F34XPF,L429F04530C39S13220Rp33616.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_C35CFIPKQX,L428F04467C03S10327Rp21607.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_0M7B8LHVK6,L1095F00967C01S09183Rp23665.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_O37XB482E2,L1094F02668C01S07953Rp18477.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_KBZ90ABDWE,L1149F01928C39S11809Rp39030.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_6ND88DJR0R,L1123F03281C39S11921Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_ILLYWSN6FX,L342F01050C01S01595Rp06486.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_XNVAN71C8G,L315F04156C01S07017Rp18093.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_VNJPTRKI7W,L428F01217C39S14435Rp36546.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_08D9QYFBP8,219_repeat_2_1815_4460_2929.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_ZVSULBRH85,L1150F00049C01S01352Rp01888.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_GPNJM8YL9P,L1083F00466C01S05147Ip.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_MNZDV9OUEA,L406F00362C01S00614Rp12261.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_N05ILQ5B62,L1094F03610C39S11734Rp35127.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_7SF0WGC9XC,L435F00204C01S06806Rp24448.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_MEZO69P833,53_repeat_2_1293_6026_4387.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_Z7411B9BFP,L331F00538C01S05379Rp08724.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_9YTC3DFKOG,L435F02262C01S07383Rp17410.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_MR9SYCHIM5,L341F03604C01S08080Rp22992.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ID_XVX45NOVLQ,L1155F04253C39S11637Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_031TRGEV0Y,L1132F04285C01S07485Rp28796.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_8NONMYCCQW,L435F02262C01S03966Rp08812.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_P43OHJN5HV,L144F01673C39S12560Rp36099.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_8VCLES671S,L144F02173C39S12862Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_JBAHFJLN6W,L122F00315C39S13116Rp49071.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_BQROZ71II8,L1094F01306C39S11740Rp43350.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_OMF9IU00WP,L430F01139C39S13918Rp45337.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_HU5R7DPV5P,227_repeat_2_1073_6002_4362.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_ESDXSMZUDE,L231F04554C41S14841Rp40189.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_HHAGNBD9VF,L321F01947C01S05644Rp14929.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_MLR6KN8DIY,L1123F01789C39S11935Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_TG5V6TTNJ1,L1083F00622C39S12106Rp32561.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_YAXBXOE0KL,L331F00158C39S14117Ip.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_HK1O8L923Q,L1090F03080C01S08288Rp26130.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_OHJY8UQ6S1,L1150F00514C39S14858Ip.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_ZQJI5KPR3W,L231F00245C03S06909Rp20929.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_G00LU9HYRN,L354F03981C01S08779Rp19092.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_0CNRLRA4EZ,L323F03132C01S07759Rp19682.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_EO0GED22W0,L378F01052C39S12290Rp33702.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_8BRZPL0BLR,L1083F01068C39S12455Dp34235.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_Q295WEBW7E,L331F04170C01S04571Rp03077.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_Y1KLRBCY0X,L323F01387C01S00322Rp01454.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_LUMGW968HD,L144F01733C01S07575Rp21950.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_01GND3O5W9,L113F03598C01S04789Rp08575.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_6UJC2TOFUK,L1122F04426C39S11777Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_853AS2D1SQ,L133F00086C39S14022Rp47507.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_14URWBRPY4,L1137F01500C39S14835Rp36607.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_4Z6J8IA39K,L231F02385C40S13618Rp36517.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7ZW057WL8O,L429F03126C01S08196Rp18133.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_5M60CJHMSP,L121F02011C01S07349Rp30043.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9ZY465JA11,L1095F00331C01S07854Rp18694.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_VAWM5VU7FN,L121F01816C39S13439Rp42352.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_MJUEL6B1SB,L353F01662C39S13114Rp47527.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_27CYDJ5VHD,L222F02150C39S14319Rp43811.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_JK931EV244,L1084F03259C01S00075Rp00661.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_JJQK3BBYNI,L371F00403C39S12770Rp35265.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_63DJM5XKM3,L121F01864C01S08368Rp26728.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_OEDJWFVFW5,L125F00082C01S08847Rp17301.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_K5S5ACMUVM,L371F02720C39S14533Rp46391.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7U0GGGH6EN,L371F04432C39S12550Rp48265.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_7X4YT6K0TW,L428F01873C39S12397Rp38519.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_42G99LMBFB,L373F01695C41S12960Rp48503.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_7HDKYZ1ESC,L144F02328C01S01410Rp03892.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_P9PB1V9X4V,L371F04398C03S10115Rp24403.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_PFIP1YWZSX,L1084F01037C01S00076Rp01741.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_6N8HOLIJ5B,215_repeat_2_3325_6087_4462.JPG,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ID_KUK8TJJPIV,L221F01605C01S08467Rp28979.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_RKBCQ2WN7L,L1084F00024C39S11532Rp39712.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_BB9O2MMYCW,L131F03898C39S12790Rp47036.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_SPOVJM4YEA,L131F03896C39S12807Rp35508.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_6CJBWDAB3Q,L124F00563C01S09409Rp20130.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_RGZOIIHG3X,L1094F02309C01S07056Rp28837.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_HB8G8JAJME,L125F00082C01S08847Rp24095.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_KR45WV4CUQ,L353F00458C40S12931Rp35880.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_AFCUC6L045,L341F03787C01S04890Rp02815.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_626OEE4MJD,L1084F02299C01S02998Rp02617.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_F1JN3M4D1N,10_repeat_2_1292_2725_1707.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_2FLQ730AZB,L361F01181C39S12760Rp40280.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_OUF0WXTT6T,L415F01178C01S04228Rp04418.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_BK44QOD50H,L125F01025C01S08869Rp26920.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_8NES7CZX67,L331F01113C01S07070Rp19785.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_DSYLTSBLLD,L406F00125C01S03093Rp05113.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_F5W10QUXXS,L365F03524C01S01271Rp14161.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_LNRYS79IAN,L134F00775C39S14169Rp41132.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_PBOY7IPB6P,L1093F01700C01S08553Rp28671.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_9WMT1BX2KA,11_repeat_2_2419_3547_2285.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_GUZB65H8FG,L342F00170C01S09981Rp29692.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_IVKWA5MNRS,L353F01878C01S03707Rp05335.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_4RD28DEH20,L1153F02897C01S08679Rp19254.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_4M7DM1BQRF,L1094F00011C01S07707Rp26804.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_LDXRUAZWR6,L1089F01383C01S09621Rp27155.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_6CQ55YFGTU,L1115F01463C01S09088Rp30871.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_V63FVR49B0,L415F04512C01S09293Rp21866.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_RUXSLKGUWX,L341F02744C39S12286Rp45199.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_XJHX1H7XMN,L365F02389C01S05717Rp09695.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_8TRK0JTIVE,6_repeat_2_2600_5256_3615.JPG,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ID_4NVX5QCOAY,L144F00098C01S07631Rp15926.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_IUR41E7PS8,L141F03315C01S07031Rp25172.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_TL6PVKR6YR,L371F04432C39S12550Rp45557.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_RJ8LNX0A7Q,L113F00903C01S03930Rp08579.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_9HURI9KV4K,L1149F01553C01S08180Rp18720.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_70TJPBN4A1,L315F02924C01S02272Rp12116.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_PQBBTM9K23,L1094F01699C01S07505Rp15264.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_N4GL7MQT7H,L428F00866C01S09321Rp20121.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_XA6LX1NND0,L332F02583C01S00443Rp06676.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_PUP47BRH97,L1133F01842C01S01532Rp06513.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_TK4VIOYVR9,L325F03562C01S07118Rp17265.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_0QYCU1C2GN,L332F00162C39S12299Rp39057.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_7RLH23J1YG,L361F03180C01S04658Rp05549.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_LDKM82BPAN,23_repeat_2_2260_1164_867.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_0ZEFXT7ZOA,L133F00399C39S14050Rp41400.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_I83EODGC7T,L1153F00463C01S08541Rp18560.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_XUXMSGLWEE,L1150F02723C01S09667Rp16316.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_E03M45BNU3,L131F03893C01S08020Rp15520.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_JESPSNJ6JZ,L326F01988C39S14275Rp37415.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_7A2ANZJAZQ,L428F00349C39S14182Rp39711.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FYIDX6X2LO,L141F01449C01S08623Rp18442.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_6HT1JWB1LP,L376F00667C39S14518Dp44405.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_VS455V4UI8,L1131F04417C01S09792Rp20639.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_RCXKH8H1R2,L222F02540C01S03639Rp03503.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_YNSTJSHJQ4,L323F03516C01S01440Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_4O6OXSJW8Y,L1124F02956C01S07503Rp32043.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_TV71JF7LWJ,L1083F00553C39S12647Rp42620.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_K9UT6IZ88X,L428F00215C39S12374Rp43238.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8BKE1E7YTN,L1153F00643C01S09931Rp21179.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_D202VJ42FU,23_repeat_2_1262_3114_1947.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_XZZ192R8TF,L341F01298C01S00367Rp14205.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_F0UKTQY414,L134F00780C39S14177Rp41137.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_8HVVXAHFF6,L1093F00983C39S11939Rp37498.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_IHDEYYXYUN,L1124F00053C01S06754Rp22371.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_37PGO6J6EJ,L1116F00429C01S08851Rp23202.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_PXGNYLBNT2,L405F01995C01S08308Rp18658.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_A8NB8JFFR3,L311F02560C01S09208Rp25577.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_HVF5B0T9R1,L1132F04292C01S07525Rp22798.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_ADUZ2BGEJK,L342F02116C01S03401Rp11157.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_N0ZBRAM0YM,L323F01759C39S14650Rp46574.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_LYHIFJ2ROE,L134F00771C39S14838Rp38630.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_D3VS4V2942,L231F02301C03S07323Rp16724.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_0QXZWRJCVR,L1123F00376C39S11926Rp34266.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_O3LUKQ70RN,L365F00490C01S09122Rp19189.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_3WAI1UQTM4,L1144F04434C39S11931Rp32639.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_6IT55KXI9I,L141F00093C01S00213Rp11212.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_1AH4D5UCCF,L355F02273C02S10683Rp26672.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_AVMBKIB8C7,L133F00716C01S00627Rp04375.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_Z9NSSQAAK2,L113F03304C01S10079Rp20117.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_NXDNBCIJSN,L398F01215C39S14207Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_3C07MI5QD0,L341F02943C39S12264Rp47680.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_1XOT7M8AEU,L134F00822C39S12839Rp44201.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_9VU3KNLUBN,L134F04021C01S02976Rp14651.jpg,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_659KNPA0LN,L144F01202C39S12513Rp40701.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_5D8N3TT457,L221F01591C01S04835Rp03332.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_BQSRIPKBSQ,L1095F02838C39S13987Rp42267.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_9MEF9LXIVQ,L1116F00429C01S08851Rp20292.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_L1I4KI2KK3,L1144F04461C01S09227Rp22151.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_YEDDMRPQG9,L323F01835C39S13068Rp40472.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_NYH1DSFDPI,L134F00750C39S14162Rp43404.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_A2NYANJGRE,76_repeat_2_1379_494_362.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_5LHB5UG7BH,L1084F02363C01S07532Rp29344.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_J2QE73WOKL,L315F02143C39S13352Rp49331.jpg,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_32AQMW73WW,L325F03118C39S12189Rp37697.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_6D200ZXZOS,L361F02348C01S03587Rp13848.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_W9GVERQFAR,L1093F00014C01S07397Rp22752.jpg,40,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_MRXN2BG1HX,177_repeat_2_1042_4871_3245.JPG,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_HGYCVSICAM,L378F01809C01S00731Rp06693.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_KM9RVHNUWT,L1116F03178C02S09052Rp19184.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_MKQNKCW04I,L222F01915C01S03011Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_K3OBWMK3QP,L1094F01392C39S11673Rp38611.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_ABG98D4E0Z,L1139F00904C39S11790Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_TB98GXBJ3N,L325F03612C01S07290Rp29990.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_EHNNNSHF26,L376F03575C39S12372Rp47648.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_EHYZ2XJ7UI,L1094F04268C39S11963Rp37465.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_U452K3ENEY,L221F00292C01S04829Rp10526.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_TGQRZVEDXU,L410F00115C01S08364Rp18540.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_QV2U9YV2XF,209_repeat_2_1357_354_250.JPG,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ID_IFLN7X63AG,197_repeat_2_2249_1016_689.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_OAVSFDH7SL,L331F04670C39S14122Rp34996.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_MX5R03JFO4,L1136F02414C01S09400Rp23893.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_HNH1ISGXI9,L326F01990C01S08642Rp17720.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_D633DU8F1A,L124F00641C01S00128Rp07020.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_ADMJ8Z5AOM,L411F01679C01S10040Rp27945.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_0LQDOHEXJ5,L332F01436C39S12308Rp44043.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_3ZZBZQ5E2Y,L365F03566C01S09128Rp19200.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_EQRA8DJO27,L353F01377C01S07381Rp22283.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_YVWMK3HT2Q,23_repeat_2_1262_5301_3668.JPG,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_20GWG54ZHJ,L325F03081C01S00070Rp11958.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_E7ASNA6A2T,11_repeat_2_2419_4007_2575.JPG,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
